SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8783,1,일본여행,여행,해외여행,아시아,일본,4278,15735,20013,20221114
8784,2,후쿠오카여행,여행,해외여행,아시아,일본,2125,6874,8999,20221114
8785,3,오사카여행,여행,해외여행,아시아,일본,1703,5823,7526,20221114
8786,4,도쿄여행,여행,해외여행,아시아,일본,1623,4983,6606,20221114
8787,5,대만여행,여행,해외여행,아시아,대만,1283,5055,6338,20221114
8788,6,베트남여행,여행,해외여행,아시아,베트남,881,4247,5128,20221114
8789,7,싱가포르여행,여행,해외여행,아시아,싱가포르,758,4231,4989,20221114
8790,8,태국여행,여행,해외여행,아시아,태국,836,3497,4333,20221114
8791,9,삿포로여행,여행,해외여행,아시아,일본,895,3111,4006,20221114
8792,10,괌여행,여행,해외여행,오세아니아,미국,801,2658,3459,20221114
