"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3809","1","사이판여행","여행","해외여행","오세아니아","미국","385","1639","2024","20210907"
"3810","2","일본여행","여행","해외여행","아시아","일본","350","1248","1598","20210907"
"3811","3","괌여행","여행","해외여행","오세아니아","미국","332","967","1299","20210907"
"3812","4","하와이여행","여행","해외여행","북아메리카","미국","213","698","911","20210907"
"3813","5","태국여행","여행","해외여행","아시아","태국","159","498","657","20210907"
"3814","6","미국여행","여행","해외여행","북아메리카","미국","152","467","619","20210907"
"3815","7","대만여행","여행","해외여행","아시아","대만","152","376","528","20210907"
"3816","8","스위스여행","여행","해외여행","유럽","스위스","140","387","527","20210907"
"3817","9","프랑스여행","여행","해외여행","유럽","프랑스","103","356","459","20210907"
"3818","10","이탈리아여행","여행","해외여행","유럽","이탈리아","127","329","456","20210907"
