"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7543","1","일본여행","여행","해외여행","아시아","일본","3240","12164","15404","20220714"
"7544","2","베트남여행","여행","해외여행","아시아","베트남","927","4118","5045","20220714"
"7545","3","태국여행","여행","해외여행","아시아","태국","828","3428","4256","20220714"
"7546","4","싱가포르여행","여행","해외여행","아시아","싱가포르","650","3546","4196","20220714"
"7547","5","괌여행","여행","해외여행","오세아니아","미국","832","2630","3462","20220714"
"7548","6","방콕여행","여행","해외여행","아시아","태국","605","1820","2425","20220714"
"7549","7","다낭여행","여행","해외여행","아시아","베트남","516","1616","2132","20220714"
"7550","8","터키여행","여행","해외여행","유럽","터키","377","1602","1979","20220714"
"7551","9","대만여행","여행","해외여행","아시아","대만","376","1472","1848","20220714"
"7552","10","몽골여행","여행","해외여행","아시아","몽골","296","1441","1737","20220714"
