"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6605","1","일본여행","여행","해외여행","아시아","일본","2375","18469","20844","20220604"
"6606","2","베트남여행","여행","해외여행","아시아","베트남","434","4857","5291","20220604"
"6607","3","태국여행","여행","해외여행","아시아","태국","299","3579","3878","20220604"
"6608","4","괌여행","여행","해외여행","오세아니아","미국","274","3531","3805","20220604"
"6609","5","싱가포르여행","여행","해외여행","아시아","싱가포르","264","3501","3765","20220604"
"6610","6","터키여행","여행","해외여행","유럽","터키","149","2736","2885","20220604"
"6611","7","하와이여행","여행","해외여행","북아메리카","미국","171","2291","2462","20220604"
"6612","8","대만여행","여행","해외여행","아시아","대만","255","2176","2431","20220604"
"6613","9","발리여행","여행","해외여행","아시아","인도네시아","125","1712","1837","20220604"
"6614","10","방콕여행","여행","해외여행","아시아","태국","154","1398","1552","20220604"
