"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5549","1","일본여행","여행","해외여행","아시아","일본","682","2497","3179","20220223"
"5550","2","베트남여행","여행","해외여행","아시아","베트남","271","1049","1320","20220223"
"5551","3","태국여행","여행","해외여행","아시아","태국","223","941","1164","20220223"
"5552","4","사이판여행","여행","해외여행","오세아니아","미국","215","946","1161","20220223"
"5553","5","싱가포르여행","여행","해외여행","아시아","싱가포르","200","778","978","20220223"
"5554","6","하와이여행","여행","해외여행","북아메리카","미국","155","680","835","20220223"
"5555","7","터키여행","여행","해외여행","유럽","터키","144","619","763","20220223"
"5556","8","괌여행","여행","해외여행","오세아니아","미국","152","524","676","20220223"
"5557","9","미국여행","여행","해외여행","북아메리카","미국","134","476","610","20220223"
"5558","10","스위스여행","여행","해외여행","유럽","스위스","143","462","605","20220223"
