"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1201","1","이집트여행","여행","해외여행","아프리카","이집트","46","1077","1123","20201220"
"1202","2","일본여행","여행","해외여행","아시아","일본","153","718","871","20201220"
"1203","3","대만여행","여행","해외여행","아시아","대만","54","430","484","20201220"
"1204","4","스위스여행","여행","해외여행","유럽","스위스","50","362","412","20201220"
"1205","5","태국여행","여행","해외여행","아시아","태국","46","279","325","20201220"
"1206","6","베트남여행","여행","해외여행","아시아","베트남","49","271","320","20201220"
"1207","7","중국여행","여행","해외여행","아시아","중국","25","287","312","20201220"
"1208","8","캐나다여행","여행","해외여행","북아메리카","캐나다","14","287","301","20201220"
"1209","9","미국여행","여행","해외여행","북아메리카","미국","39","243","282","20201220"
"1210","10","하와이여행","여행","해외여행","북아메리카","미국","27","243","270","20201220"
