"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8143","1","일본여행","여행","해외여행","아시아","일본","4529","17756","22285","20220908"
"8144","2","태국여행","여행","해외여행","아시아","태국","578","2791","3369","20220908"
"8145","3","싱가포르여행","여행","해외여행","아시아","싱가포르","488","2665","3153","20220908"
"8146","4","베트남여행","여행","해외여행","아시아","베트남","481","2448","2929","20220908"
"8147","5","괌여행","여행","해외여행","오세아니아","미국","539","1902","2441","20220908"
"8148","6","방콕여행","여행","해외여행","아시아","태국","383","1651","2034","20220908"
"8149","7","대만여행","여행","해외여행","아시아","대만","495","1499","1994","20220908"
"8150","8","스위스여행","여행","해외여행","유럽","스위스","249","1443","1692","20220908"
"8151","9","터키여행","여행","해외여행","유럽","터키","215","1376","1591","20220908"
"8152","10","다낭여행","여행","해외여행","아시아","베트남","308","1170","1478","20220908"
