"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7843","1","일본여행","여행","해외여행","아시아","일본","1193","9701","10894","20220813"
"7844","2","스위스여행","여행","해외여행","유럽","스위스","214","4367","4581","20220813"
"7845","3","베트남여행","여행","해외여행","아시아","베트남","354","4146","4500","20220813"
"7846","4","태국여행","여행","해외여행","아시아","태국","342","4081","4423","20220813"
"7847","5","싱가포르여행","여행","해외여행","아시아","싱가포르","275","3461","3736","20220813"
"7848","6","괌여행","여행","해외여행","오세아니아","미국","259","2927","3186","20220813"
"7849","7","방콕여행","여행","해외여행","아시아","태국","247","2264","2511","20220813"
"7850","8","발리여행","여행","해외여행","아시아","인도네시아","128","1894","2022","20220813"
"7851","9","다낭여행","여행","해외여행","아시아","베트남","145","1854","1999","20220813"
"7852","10","몽골여행","여행","해외여행","아시아","몽골","133","1586","1719","20220813"
