"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2779","1","일본여행","여행","해외여행","아시아","일본","302","953","1255","20210527"
"2780","2","하와이여행","여행","해외여행","북아메리카","미국","187","447","634","20210527"
"2781","3","베트남여행","여행","해외여행","아시아","베트남","130","407","537","20210527"
"2782","4","괌여행","여행","해외여행","오세아니아","미국","155","349","504","20210527"
"2783","5","태국여행","여행","해외여행","아시아","태국","128","362","490","20210527"
"2784","6","미국여행","여행","해외여행","북아메리카","미국","106","378","484","20210527"
"2785","7","스위스여행","여행","해외여행","유럽","스위스","117","285","402","20210527"
"2786","8","싱가포르여행","여행","해외여행","아시아","싱가포르","78","306","384","20210527"
"2787","9","대만여행","여행","해외여행","아시아","대만","98","267","365","20210527"
"2788","10","중국여행","여행","해외여행","아시아","중국","80","282","362","20210527"
