"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8273","1","일본여행","여행","해외여행","아시아","일본","3547","29442","32989","20220924"
"8274","2","대만여행","여행","해외여행","아시아","대만","512","5075","5587","20220924"
"8275","3","오사카여행","여행","해외여행","아시아","일본","562","3917","4479","20220924"
"8276","4","후쿠오카여행","여행","해외여행","아시아","일본","497","3652","4149","20220924"
"8277","5","도쿄여행","여행","해외여행","아시아","일본","495","3475","3970","20220924"
"8278","6","싱가포르여행","여행","해외여행","아시아","싱가포르","235","3543","3778","20220924"
"8279","7","베트남여행","여행","해외여행","아시아","베트남","245","3009","3254","20220924"
"8280","8","태국여행","여행","해외여행","아시아","태국","270","2845","3115","20220924"
"8281","9","괌여행","여행","해외여행","오세아니아","미국","213","2510","2723","20220924"
"8282","10","하와이여행","여행","해외여행","북아메리카","미국","118","2119","2237","20220924"
