"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2949","1","일본여행","여행","해외여행","아시아","일본","240","1166","1406","20210613"
"2950","2","조지아여행","여행","해외여행","유럽","조지아","25","1076","1101","20210613"
"2951","3","괌여행","여행","해외여행","오세아니아","미국","106","942","1048","20210613"
"2952","4","하와이여행","여행","해외여행","북아메리카","미국","97","849","946","20210613"
"2953","5","싱가포르여행","여행","해외여행","아시아","싱가포르","88","673","761","20210613"
"2954","6","태국여행","여행","해외여행","아시아","태국","102","653","755","20210613"
"2955","7","대만여행","여행","해외여행","아시아","대만","79","652","731","20210613"
"2956","8","터키여행","여행","해외여행","유럽","터키","44","645","689","20210613"
"2957","9","베트남여행","여행","해외여행","아시아","베트남","66","525","591","20210613"
"2958","10","프랑스여행","여행","해외여행","유럽","프랑스","74","395","469","20210613"
