"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4819","1","일본여행","여행","해외여행","아시아","일본","318","1670","1988","20211217"
"4820","2","태국여행","여행","해외여행","아시아","태국","160","683","843","20211217"
"4821","3","싱가포르여행","여행","해외여행","아시아","싱가포르","124","567","691","20211217"
"4822","4","베트남여행","여행","해외여행","아시아","베트남","120","534","654","20211217"
"4823","5","터키여행","여행","해외여행","유럽","터키","117","469","586","20211217"
"4824","6","미국여행","여행","해외여행","북아메리카","미국","121","412","533","20211217"
"4825","7","하와이여행","여행","해외여행","북아메리카","미국","99","390","489","20211217"
"4826","8","스페인여행","여행","해외여행","유럽","스페인","69","385","454","20211217"
"4827","9","사이판여행","여행","해외여행","오세아니아","미국","79","349","428","20211217"
"4828","10","스위스여행","여행","해외여행","유럽","스위스","84","321","405","20211217"
