"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5599","1","일본여행","여행","해외여행","아시아","일본","645","2872","3517","20220228"
"5600","2","사이판여행","여행","해외여행","오세아니아","미국","377","1813","2190","20220228"
"5601","3","베트남여행","여행","해외여행","아시아","베트남","246","1204","1450","20220228"
"5602","4","싱가포르여행","여행","해외여행","아시아","싱가포르","189","875","1064","20220228"
"5603","5","태국여행","여행","해외여행","아시아","태국","180","881","1061","20220228"
"5604","6","터키여행","여행","해외여행","유럽","터키","192","704","896","20220228"
"5605","7","하와이여행","여행","해외여행","북아메리카","미국","158","654","812","20220228"
"5606","8","괌여행","여행","해외여행","오세아니아","미국","164","637","801","20220228"
"5607","9","러시아여행","여행","해외여행","유럽","러시아","129","521","650","20220228"
"5608","10","대만여행","여행","해외여행","아시아","대만","110","477","587","20220228"
