"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8053","1","일본여행","여행","해외여행","아시아","일본","2014","17304","19318","20220903"
"8054","2","태국여행","여행","해외여행","아시아","태국","363","3116","3479","20220903"
"8055","3","싱가포르여행","여행","해외여행","아시아","싱가포르","265","3158","3423","20220903"
"8056","4","베트남여행","여행","해외여행","아시아","베트남","276","3045","3321","20220903"
"8057","5","괌여행","여행","해외여행","오세아니아","미국","239","2368","2607","20220903"
"8058","6","스위스여행","여행","해외여행","유럽","스위스","177","2184","2361","20220903"
"8059","7","방콕여행","여행","해외여행","아시아","태국","255","2077","2332","20220903"
"8060","8","대만여행","여행","해외여행","아시아","대만","199","2019","2218","20220903"
"8061","9","몽골여행","여행","해외여행","아시아","몽골","150","1794","1944","20220903"
"8062","10","터키여행","여행","해외여행","유럽","터키","117","1524","1641","20220903"
