SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9843,1,일본여행,여행,해외여행,아시아,일본,955,10294,11249,20230225
9844,2,대만여행,여행,해외여행,아시아,대만,555,6564,7119,20230225
9845,3,베트남여행,여행,해외여행,아시아,베트남,303,5659,5962,20230225
9846,4,싱가포르여행,여행,해외여행,아시아,싱가포르,337,5096,5433,20230225
9847,5,세부여행,여행,해외여행,아시아,필리핀,251,5024,5275,20230225
9848,6,후쿠오카여행,여행,해외여행,아시아,일본,567,4111,4678,20230225
9849,7,태국여행,여행,해외여행,아시아,태국,325,4350,4675,20230225
9850,8,오사카여행,여행,해외여행,아시아,일본,535,3995,4530,20230225
9851,9,도쿄여행,여행,해외여행,아시아,일본,481,3360,3841,20230225
9852,10,발리여행,여행,해외여행,아시아,인도네시아,220,3140,3360,20230225
