SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9953,1,일본여행,여행,해외여행,아시아,일본,2084,8110,10194,20230308
9954,2,대만여행,여행,해외여행,아시아,대만,1482,5344,6826,20230308
9955,3,베트남여행,여행,해외여행,아시아,베트남,812,4566,5378,20230308
9956,4,후쿠오카여행,여행,해외여행,아시아,일본,1180,3719,4899,20230308
9957,5,싱가포르여행,여행,해외여행,아시아,싱가포르,776,3941,4717,20230308
9958,6,스페인여행,여행,해외여행,유럽,스페인,480,4212,4692,20230308
9959,7,오사카여행,여행,해외여행,아시아,일본,1024,3291,4315,20230308
9960,8,태국여행,여행,해외여행,아시아,태국,682,3460,4142,20230308
9961,9,세부여행,여행,해외여행,아시아,필리핀,739,3255,3994,20230308
9962,10,도쿄여행,여행,해외여행,아시아,일본,920,2501,3421,20230308
