SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9703,1,일본여행,여행,해외여행,아시아,일본,1268,12314,13582,20230211
9704,2,대만여행,여행,해외여행,아시아,대만,648,7264,7912,20230211
9705,3,싱가포르여행,여행,해외여행,아시아,싱가포르,412,6117,6529,20230211
9706,4,베트남여행,여행,해외여행,아시아,베트남,354,5284,5638,20230211
9707,5,후쿠오카여행,여행,해외여행,아시아,일본,689,4749,5438,20230211
9708,6,오사카여행,여행,해외여행,아시아,일본,561,4622,5183,20230211
9709,7,몰타여행,여행,해외여행,유럽,몰타,79,4803,4882,20230211
9710,8,도쿄여행,여행,해외여행,아시아,일본,565,3974,4539,20230211
9711,9,태국여행,여행,해외여행,아시아,태국,275,3790,4065,20230211
9712,10,발리여행,여행,해외여행,아시아,인도네시아,252,3647,3899,20230211
