"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18994","1","일본여행","여행","해외여행","아시아","일본","934","356","1290","20200521"
"18995","2","베트남여행","여행","해외여행","아시아","베트남","619","207","826","20200521"
"18996","3","대만여행","여행","해외여행","아시아","대만","516","175","691","20200521"
"18997","4","방콕여행","여행","해외여행","아시아","태국","606","45","651","20200521"
"18998","5","태국여행","여행","해외여행","아시아","태국","460","174","634","20200521"
"18999","6","스위스여행","여행","해외여행","유럽","스위스","347","111","458","20200521"
"19000","7","괌여행","여행","해외여행","오세아니아","미국","310","131","441","20200521"
"19001","8","이탈리아여행","여행","해외여행","유럽","이탈리아","315","118","433","20200521"
"19002","9","발리여행","여행","해외여행","아시아","인도네시아","312","96","408","20200521"
"19003","10","몽골여행","여행","해외여행","아시아","몽골","264","102","366","20200521"
