SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10176,1,일본여행,여행,해외여행,아시아,일본,2204,9065,11269,20230330
10177,2,대만여행,여행,해외여행,아시아,대만,1227,5320,6547,20230330
10178,3,베트남여행,여행,해외여행,아시아,베트남,720,4321,5041,20230330
10179,4,후쿠오카여행,여행,해외여행,아시아,일본,1131,3811,4942,20230330
10180,5,오사카여행,여행,해외여행,아시아,일본,976,3591,4567,20230330
10181,6,싱가포르여행,여행,해외여행,아시아,싱가포르,741,3725,4466,20230330
10182,7,도쿄여행,여행,해외여행,아시아,일본,1015,3031,4046,20230330
10183,8,세부여행,여행,해외여행,아시아,필리핀,708,3031,3739,20230330
10184,9,태국여행,여행,해외여행,아시아,태국,581,3003,3584,20230330
10185,10,라오스여행,여행,해외여행,아시아,라오스,290,3047,3337,20230330
