"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5479","1","일본여행","여행","해외여행","아시아","일본","597","2099","2696","20220216"
"5480","2","베트남여행","여행","해외여행","아시아","베트남","267","1111","1378","20220216"
"5481","3","태국여행","여행","해외여행","아시아","태국","214","835","1049","20220216"
"5482","4","싱가포르여행","여행","해외여행","아시아","싱가포르","179","742","921","20220216"
"5483","5","사이판여행","여행","해외여행","오세아니아","미국","198","700","898","20220216"
"5484","6","하와이여행","여행","해외여행","북아메리카","미국","183","639","822","20220216"
"5485","7","미국여행","여행","해외여행","북아메리카","미국","162","655","817","20220216"
"5486","8","스위스여행","여행","해외여행","유럽","스위스","147","608","755","20220216"
"5487","9","터키여행","여행","해외여행","유럽","터키","130","555","685","20220216"
"5488","10","필리핀여행","여행","해외여행","아시아","필리핀","153","490","643","20220216"
