"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6159","1","일본여행","여행","해외여행","아시아","일본","2888","10122","13010","20220421"
"6160","2","베트남여행","여행","해외여행","아시아","베트남","730","2886","3616","20220421"
"6161","3","괌여행","여행","해외여행","오세아니아","미국","855","2570","3425","20220421"
"6162","4","태국여행","여행","해외여행","아시아","태국","567","2201","2768","20220421"
"6163","5","싱가포르여행","여행","해외여행","아시아","싱가포르","411","2087","2498","20220421"
"6164","6","하와이여행","여행","해외여행","북아메리카","미국","412","2003","2415","20220421"
"6165","7","터키여행","여행","해외여행","유럽","터키","305","1767","2072","20220421"
"6166","8","발리여행","여행","해외여행","아시아","인도네시아","307","1346","1653","20220421"
"6167","9","대만여행","여행","해외여행","아시아","대만","290","1321","1611","20220421"
"6168","10","스위스여행","여행","해외여행","유럽","스위스","278","1292","1570","20220421"
