"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4809","1","일본여행","여행","해외여행","아시아","일본","365","1744","2109","20211216"
"4810","2","태국여행","여행","해외여행","아시아","태국","171","690","861","20211216"
"4811","3","싱가포르여행","여행","해외여행","아시아","싱가포르","164","637","801","20211216"
"4812","4","베트남여행","여행","해외여행","아시아","베트남","132","620","752","20211216"
"4813","5","미국여행","여행","해외여행","북아메리카","미국","154","511","665","20211216"
"4814","6","터키여행","여행","해외여행","유럽","터키","156","502","658","20211216"
"4815","7","하와이여행","여행","해외여행","북아메리카","미국","109","420","529","20211216"
"4816","8","스페인여행","여행","해외여행","유럽","스페인","75","408","483","20211216"
"4817","9","프랑스여행","여행","해외여행","유럽","프랑스","81","383","464","20211216"
"4818","10","스위스여행","여행","해외여행","유럽","스위스","75","353","428","20211216"
