"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"581","1","일본여행","여행","해외여행","아시아","일본","432","1461","1893","20201019"
"582","2","대만여행","여행","해외여행","아시아","대만","142","473","615","20201019"
"583","3","베트남여행","여행","해외여행","아시아","베트남","133","462","595","20201019"
"584","4","스위스여행","여행","해외여행","유럽","스위스","107","427","534","20201019"
"585","5","미국여행","여행","해외여행","북아메리카","미국","79","434","513","20201019"
"586","6","태국여행","여행","해외여행","아시아","태국","120","331","451","20201019"
"587","7","하와이여행","여행","해외여행","북아메리카","미국","101","312","413","20201019"
"588","8","중국여행","여행","해외여행","아시아","중국","86","280","366","20201019"
"589","9","괌여행","여행","해외여행","오세아니아","미국","74","218","292","20201019"
"590","10","홍콩여행","여행","해외여행","아시아","중국","83","184","267","20201019"
