"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4429","1","일본여행","여행","해외여행","아시아","일본","1600","4919","6519","20211108"
"4430","2","태국여행","여행","해외여행","아시아","태국","801","2463","3264","20211108"
"4431","3","괌여행","여행","해외여행","오세아니아","미국","803","2046","2849","20211108"
"4432","4","하와이여행","여행","해외여행","북아메리카","미국","357","1396","1753","20211108"
"4433","5","싱가포르여행","여행","해외여행","아시아","싱가포르","347","1404","1751","20211108"
"4434","6","베트남여행","여행","해외여행","아시아","베트남","385","1335","1720","20211108"
"4435","7","터키여행","여행","해외여행","유럽","터키","268","1409","1677","20211108"
"4436","8","스페인여행","여행","해외여행","유럽","스페인","281","1227","1508","20211108"
"4437","9","미국여행","여행","해외여행","북아메리카","미국","264","951","1215","20211108"
"4438","10","스위스여행","여행","해외여행","유럽","스위스","238","947","1185","20211108"
