"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4739","1","일본여행","여행","해외여행","아시아","일본","405","1539","1944","20211209"
"4740","2","태국여행","여행","해외여행","아시아","태국","191","742","933","20211209"
"4741","3","베트남여행","여행","해외여행","아시아","베트남","139","607","746","20211209"
"4742","4","싱가포르여행","여행","해외여행","아시아","싱가포르","131","522","653","20211209"
"4743","5","미국여행","여행","해외여행","북아메리카","미국","122","482","604","20211209"
"4744","6","스페인여행","여행","해외여행","유럽","스페인","105","433","538","20211209"
"4745","7","하와이여행","여행","해외여행","북아메리카","미국","97","389","486","20211209"
"4746","8","괌여행","여행","해외여행","오세아니아","미국","134","342","476","20211209"
"4747","9","터키여행","여행","해외여행","유럽","터키","98","373","471","20211209"
"4748","10","대만여행","여행","해외여행","아시아","대만","93","368","461","20211209"
