"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6259","1","일본여행","여행","해외여행","아시아","일본","1657","12455","14112","20220501"
"6260","2","베트남여행","여행","해외여행","아시아","베트남","271","3651","3922","20220501"
"6261","3","괌여행","여행","해외여행","오세아니아","미국","267","3047","3314","20220501"
"6262","4","태국여행","여행","해외여행","아시아","태국","303","2877","3180","20220501"
"6263","5","싱가포르여행","여행","해외여행","아시아","싱가포르","268","2853","3121","20220501"
"6264","6","하와이여행","여행","해외여행","북아메리카","미국","244","2633","2877","20220501"
"6265","7","발리여행","여행","해외여행","아시아","인도네시아","157","2694","2851","20220501"
"6266","8","터키여행","여행","해외여행","유럽","터키","140","2492","2632","20220501"
"6267","9","대만여행","여행","해외여행","아시아","대만","131","1816","1947","20220501"
"6268","10","몽골여행","여행","해외여행","아시아","몽골","99","1707","1806","20220501"
