SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10666,1,일본여행,여행,해외여행,아시아,일본,2191,8554,10745,20230518
10667,2,몽골여행,여행,해외여행,아시아,몽골,1060,5727,6787,20230518
10668,3,대만여행,여행,해외여행,아시아,대만,1346,4707,6053,20230518
10669,4,후쿠오카여행,여행,해외여행,아시아,일본,1489,4559,6048,20230518
10670,5,베트남여행,여행,해외여행,아시아,베트남,828,4060,4888,20230518
10671,6,오사카여행,여행,해외여행,아시아,일본,1079,3713,4792,20230518
10672,7,싱가포르여행,여행,해외여행,아시아,싱가포르,815,3939,4754,20230518
10673,8,도쿄여행,여행,해외여행,아시아,일본,1038,3309,4347,20230518
10674,9,세부여행,여행,해외여행,아시아,필리핀,831,3155,3986,20230518
10675,10,발리여행,여행,해외여행,아시아,인도네시아,760,2909,3669,20230518
