"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4129","1","싱가포르여행","여행","해외여행","아시아","싱가포르","366","4757","5123","20211009"
"4130","2","일본여행","여행","해외여행","아시아","일본","428","2952","3380","20211009"
"4131","3","사이판여행","여행","해외여행","오세아니아","미국","139","1791","1930","20211009"
"4132","4","괌여행","여행","해외여행","오세아니아","미국","123","1531","1654","20211009"
"4133","5","하와이여행","여행","해외여행","북아메리카","미국","107","1358","1465","20211009"
"4134","6","태국여행","여행","해외여행","아시아","태국","122","1101","1223","20211009"
"4135","7","대만여행","여행","해외여행","아시아","대만","87","724","811","20211009"
"4136","8","베트남여행","여행","해외여행","아시아","베트남","86","725","811","20211009"
"4137","9","스페인여행","여행","해외여행","유럽","스페인","85","722","807","20211009"
"4138","10","발리여행","여행","해외여행","아시아","인도네시아","63","734","797","20211009"
