"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1041","1","일본여행","여행","해외여행","아시아","일본","226","627","853","20201204"
"1042","2","베트남여행","여행","해외여행","아시아","베트남","80","252","332","20201204"
"1043","3","터키여행","여행","해외여행","유럽","터키","43","279","322","20201204"
"1044","4","스위스여행","여행","해외여행","유럽","스위스","78","233","311","20201204"
"1045","5","미국여행","여행","해외여행","북아메리카","미국","55","248","303","20201204"
"1046","6","대만여행","여행","해외여행","아시아","대만","56","238","294","20201204"
"1047","7","태국여행","여행","해외여행","아시아","태국","73","183","256","20201204"
"1048","8","중국여행","여행","해외여행","아시아","중국","59","171","230","20201204"
"1049","9","하와이여행","여행","해외여행","북아메리카","미국","65","161","226","20201204"
"1050","10","모로코여행","여행","해외여행","아프리카","모로코","15","202","217","20201204"
