SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8973,1,일본여행,여행,해외여행,아시아,일본,1266,11647,12913,20221203
8974,2,후쿠오카여행,여행,해외여행,아시아,일본,865,5837,6702,20221203
8975,3,오사카여행,여행,해외여행,아시아,일본,743,4962,5705,20221203
8976,4,도쿄여행,여행,해외여행,아시아,일본,704,4312,5016,20221203
8977,5,대만여행,여행,해외여행,아시아,대만,427,4338,4765,20221203
8978,6,베트남여행,여행,해외여행,아시아,베트남,246,3960,4206,20221203
8979,7,싱가포르여행,여행,해외여행,아시아,싱가포르,240,3704,3944,20221203
8980,8,태국여행,여행,해외여행,아시아,태국,237,3246,3483,20221203
8981,9,삿포로여행,여행,해외여행,아시아,일본,288,2880,3168,20221203
8982,10,카타르여행,여행,해외여행,아시아,카타르,89,2662,2751,20221203
