"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2859","1","일본여행","여행","해외여행","아시아","일본","207","777","984","20210604"
"2860","2","괌여행","여행","해외여행","오세아니아","미국","217","591","808","20210604"
"2861","3","하와이여행","여행","해외여행","북아메리카","미국","168","530","698","20210604"
"2862","4","미국여행","여행","해외여행","북아메리카","미국","106","442","548","20210604"
"2863","5","싱가포르여행","여행","해외여행","아시아","싱가포르","86","416","502","20210604"
"2864","6","태국여행","여행","해외여행","아시아","태국","143","352","495","20210604"
"2865","7","베트남여행","여행","해외여행","아시아","베트남","92","338","430","20210604"
"2866","8","스위스여행","여행","해외여행","유럽","스위스","99","268","367","20210604"
"2867","9","대만여행","여행","해외여행","아시아","대만","94","232","326","20210604"
"2868","10","필리핀여행","여행","해외여행","아시아","필리핀","57","221","278","20210604"
