"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2249","1","일본여행","여행","해외여행","아시아","일본","219","941","1160","20210404"
"2250","2","대만여행","여행","해외여행","아시아","대만","75","1060","1135","20210404"
"2251","3","베트남여행","여행","해외여행","아시아","베트남","94","572","666","20210404"
"2252","4","태국여행","여행","해외여행","아시아","태국","73","569","642","20210404"
"2253","5","스위스여행","여행","해외여행","유럽","스위스","75","366","441","20210404"
"2254","6","하와이여행","여행","해외여행","북아메리카","미국","36","370","406","20210404"
"2255","7","미국여행","여행","해외여행","북아메리카","미국","45","334","379","20210404"
"2256","8","발리여행","여행","해외여행","아시아","인도네시아","30","281","311","20210404"
"2257","9","터키여행","여행","해외여행","유럽","터키","31","277","308","20210404"
"2258","10","중국여행","여행","해외여행","아시아","중국","51","235","286","20210404"
