"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3349","1","일본여행","여행","해외여행","아시아","일본","170","667","837","20210723"
"3350","2","미국여행","여행","해외여행","북아메리카","미국","109","425","534","20210723"
"3351","3","하와이여행","여행","해외여행","북아메리카","미국","111","384","495","20210723"
"3352","4","사이판여행","여행","해외여행","오세아니아","미국","118","344","462","20210723"
"3353","5","팔라우여행","여행","해외여행","오세아니아","팔라우","19","406","425","20210723"
"3354","6","괌여행","여행","해외여행","오세아니아","미국","119","290","409","20210723"
"3355","7","태국여행","여행","해외여행","아시아","태국","88","312","400","20210723"
"3356","8","조지아여행","여행","해외여행","유럽","조지아","37","278","315","20210723"
"3357","9","대만여행","여행","해외여행","아시아","대만","54","247","301","20210723"
"3358","10","베트남여행","여행","해외여행","아시아","베트남","50","241","291","20210723"
