"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1501","1","일본여행","여행","해외여행","아시아","일본","229","733","962","20210119"
"1502","2","베트남여행","여행","해외여행","아시아","베트남","90","445","535","20210119"
"1503","3","대만여행","여행","해외여행","아시아","대만","79","312","391","20210119"
"1504","4","스위스여행","여행","해외여행","유럽","스위스","65","324","389","20210119"
"1505","5","미국여행","여행","해외여행","북아메리카","미국","37","258","295","20210119"
"1506","6","태국여행","여행","해외여행","아시아","태국","72","213","285","20210119"
"1507","7","중국여행","여행","해외여행","아시아","중국","50","198","248","20210119"
"1508","8","괌여행","여행","해외여행","오세아니아","미국","79","160","239","20210119"
"1509","9","하와이여행","여행","해외여행","북아메리카","미국","61","172","233","20210119"
"1510","10","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","26","171","197","20210119"
