"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4709","1","일본여행","여행","해외여행","아시아","일본","398","1973","2371","20211206"
"4710","2","태국여행","여행","해외여행","아시아","태국","245","938","1183","20211206"
"4711","3","싱가포르여행","여행","해외여행","아시아","싱가포르","161","631","792","20211206"
"4712","4","미국여행","여행","해외여행","북아메리카","미국","143","619","762","20211206"
"4713","5","베트남여행","여행","해외여행","아시아","베트남","138","558","696","20211206"
"4714","6","대만여행","여행","해외여행","아시아","대만","110","581","691","20211206"
"4715","7","하와이여행","여행","해외여행","북아메리카","미국","175","470","645","20211206"
"4716","8","괌여행","여행","해외여행","오세아니아","미국","154","477","631","20211206"
"4717","9","터키여행","여행","해외여행","유럽","터키","114","515","629","20211206"
"4718","10","스페인여행","여행","해외여행","유럽","스페인","110","370","480","20211206"
