"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4529","1","일본여행","여행","해외여행","아시아","일본","1269","4248","5517","20211118"
"4530","2","태국여행","여행","해외여행","아시아","태국","500","1628","2128","20211118"
"4531","3","괌여행","여행","해외여행","오세아니아","미국","584","1526","2110","20211118"
"4532","4","싱가포르여행","여행","해외여행","아시아","싱가포르","312","1545","1857","20211118"
"4533","5","하와이여행","여행","해외여행","북아메리카","미국","273","1245","1518","20211118"
"4534","6","베트남여행","여행","해외여행","아시아","베트남","233","1161","1394","20211118"
"4535","7","터키여행","여행","해외여행","유럽","터키","255","1063","1318","20211118"
"4536","8","스페인여행","여행","해외여행","유럽","스페인","207","869","1076","20211118"
"4537","9","스위스여행","여행","해외여행","유럽","스위스","183","689","872","20211118"
"4538","10","대만여행","여행","해외여행","아시아","대만","217","634","851","20211118"
