"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7643","1","일본여행","여행","해외여행","아시아","일본","1528","12879","14407","20220724"
"7644","2","베트남여행","여행","해외여행","아시아","베트남","480","4758","5238","20220724"
"7645","3","태국여행","여행","해외여행","아시아","태국","420","4619","5039","20220724"
"7646","4","괌여행","여행","해외여행","오세아니아","미국","298","4492","4790","20220724"
"7647","5","싱가포르여행","여행","해외여행","아시아","싱가포르","360","4001","4361","20220724"
"7648","6","방콕여행","여행","해외여행","아시아","태국","319","2662","2981","20220724"
"7649","7","사이판여행","여행","해외여행","오세아니아","미국","133","2825","2958","20220724"
"7650","8","다낭여행","여행","해외여행","아시아","베트남","249","2096","2345","20220724"
"7651","9","몽골여행","여행","해외여행","아시아","몽골","179","2164","2343","20220724"
"7652","10","터키여행","여행","해외여행","유럽","터키","133","2132","2265","20220724"
