"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7573","1","일본여행","여행","해외여행","아시아","일본","1602","14569","16171","20220717"
"7574","2","베트남여행","여행","해외여행","아시아","베트남","427","4944","5371","20220717"
"7575","3","태국여행","여행","해외여행","아시아","태국","449","4595","5044","20220717"
"7576","4","싱가포르여행","여행","해외여행","아시아","싱가포르","388","4008","4396","20220717"
"7577","5","괌여행","여행","해외여행","오세아니아","미국","353","3423","3776","20220717"
"7578","6","방콕여행","여행","해외여행","아시아","태국","266","2551","2817","20220717"
"7579","7","대만여행","여행","해외여행","아시아","대만","188","2428","2616","20220717"
"7580","8","터키여행","여행","해외여행","유럽","터키","184","2374","2558","20220717"
"7581","9","다낭여행","여행","해외여행","아시아","베트남","271","2073","2344","20220717"
"7582","10","발리여행","여행","해외여행","아시아","인도네시아","151","1873","2024","20220717"
