"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1441","1","일본여행","여행","해외여행","아시아","일본","223","647","870","20210113"
"1442","2","베트남여행","여행","해외여행","아시아","베트남","110","340","450","20210113"
"1443","3","대만여행","여행","해외여행","아시아","대만","83","320","403","20210113"
"1444","4","스위스여행","여행","해외여행","유럽","스위스","71","247","318","20210113"
"1445","5","미국여행","여행","해외여행","북아메리카","미국","46","245","291","20210113"
"1446","6","라오스여행","여행","해외여행","아시아","라오스","28","217","245","20210113"
"1447","7","하와이여행","여행","해외여행","북아메리카","미국","46","194","240","20210113"
"1448","8","태국여행","여행","해외여행","아시아","태국","50","184","234","20210113"
"1449","9","발리여행","여행","해외여행","아시아","인도네시아","50","171","221","20210113"
"1450","10","중국여행","여행","해외여행","아시아","중국","34","181","215","20210113"
