"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5079","1","일본여행","여행","해외여행","아시아","일본","374","2034","2408","20220107"
"5080","2","두바이여행","여행","해외여행","아시아","아랍에미리트","64","1273","1337","20220107"
"5081","3","태국여행","여행","해외여행","아시아","태국","187","676","863","20220107"
"5082","4","베트남여행","여행","해외여행","아시아","베트남","138","657","795","20220107"
"5083","5","터키여행","여행","해외여행","유럽","터키","145","595","740","20220107"
"5084","6","싱가포르여행","여행","해외여행","아시아","싱가포르","115","545","660","20220107"
"5085","7","하와이여행","여행","해외여행","북아메리카","미국","101","524","625","20220107"
"5086","8","사이판여행","여행","해외여행","오세아니아","미국","129","467","596","20220107"
"5087","9","괌여행","여행","해외여행","오세아니아","미국","127","409","536","20220107"
"5088","10","미국여행","여행","해외여행","북아메리카","미국","94","384","478","20220107"
