"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"281","1","일본여행","여행","해외여행","아시아","일본","180","865","1045","20200919"
"282","2","팔라우여행","여행","해외여행","오세아니아","팔라우","11","538","549","20200919"
"283","3","대만여행","여행","해외여행","아시아","대만","61","411","472","20200919"
"284","4","베트남여행","여행","해외여행","아시아","베트남","80","379","459","20200919"
"285","5","하와이여행","여행","해외여행","북아메리카","미국","35","393","428","20200919"
"286","6","스위스여행","여행","해외여행","유럽","스위스","56","292","348","20200919"
"287","7","태국여행","여행","해외여행","아시아","태국","74","243","317","20200919"
"288","8","미국여행","여행","해외여행","북아메리카","미국","36","258","294","20200919"
"289","9","중국여행","여행","해외여행","아시아","중국","52","207","259","20200919"
"290","10","스페인여행","여행","해외여행","유럽","스페인","41","202","243","20200919"
