"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"951","1","일본여행","여행","해외여행","아시아","일본","238","784","1022","20201125"
"952","2","미국여행","여행","해외여행","북아메리카","미국","69","398","467","20201125"
"953","3","대만여행","여행","해외여행","아시아","대만","106","335","441","20201125"
"954","4","베트남여행","여행","해외여행","아시아","베트남","104","302","406","20201125"
"955","5","스위스여행","여행","해외여행","유럽","스위스","58","238","296","20201125"
"956","6","중국여행","여행","해외여행","아시아","중국","56","236","292","20201125"
"957","7","태국여행","여행","해외여행","아시아","태국","52","220","272","20201125"
"958","8","터키여행","여행","해외여행","유럽","터키","44","212","256","20201125"
"959","9","하와이여행","여행","해외여행","북아메리카","미국","74","182","256","20201125"
"960","10","인도여행","여행","해외여행","아시아","인도","42","180","222","20201125"
