"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7473","1","일본여행","여행","해외여행","아시아","일본","3747","13878","17625","20220707"
"7474","2","베트남여행","여행","해외여행","아시아","베트남","1073","4359","5432","20220707"
"7475","3","태국여행","여행","해외여행","아시아","태국","898","3554","4452","20220707"
"7476","4","싱가포르여행","여행","해외여행","아시아","싱가포르","780","3573","4353","20220707"
"7477","5","괌여행","여행","해외여행","오세아니아","미국","932","3162","4094","20220707"
"7478","6","발리여행","여행","해외여행","아시아","인도네시아","368","2301","2669","20220707"
"7479","7","방콕여행","여행","해외여행","아시아","태국","674","1951","2625","20220707"
"7480","8","대만여행","여행","해외여행","아시아","대만","500","1715","2215","20220707"
"7481","9","몽골여행","여행","해외여행","아시아","몽골","404","1714","2118","20220707"
"7482","10","다낭여행","여행","해외여행","아시아","베트남","531","1538","2069","20220707"
