"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6793","1","일본여행","여행","해외여행","아시아","일본","4685","16543","21228","20220621"
"6794","2","베트남여행","여행","해외여행","아시아","베트남","1237","5172","6409","20220621"
"6795","3","괌여행","여행","해외여행","오세아니아","미국","1149","3857","5006","20220621"
"6796","4","태국여행","여행","해외여행","아시아","태국","1034","3659","4693","20220621"
"6797","5","싱가포르여행","여행","해외여행","아시아","싱가포르","796","3864","4660","20220621"
"6798","6","대만여행","여행","해외여행","아시아","대만","655","2086","2741","20220621"
"6799","7","터키여행","여행","해외여행","유럽","터키","452","2175","2627","20220621"
"6800","8","방콕여행","여행","해외여행","아시아","태국","643","1805","2448","20220621"
"6801","9","발리여행","여행","해외여행","아시아","인도네시아","459","1908","2367","20220621"
"6802","10","하와이여행","여행","해외여행","북아메리카","미국","430","1911","2341","20220621"
