SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9113,1,일본여행,여행,해외여행,아시아,일본,1535,16569,18104,20221217
9114,2,후쿠오카여행,여행,해외여행,아시아,일본,1022,7843,8865,20221217
9115,3,오사카여행,여행,해외여행,아시아,일본,813,6419,7232,20221217
9116,4,도쿄여행,여행,해외여행,아시아,일본,833,5498,6331,20221217
9117,5,베트남여행,여행,해외여행,아시아,베트남,391,5428,5819,20221217
9118,6,대만여행,여행,해외여행,아시아,대만,572,5201,5773,20221217
9119,7,태국여행,여행,해외여행,아시아,태국,333,4557,4890,20221217
9120,8,싱가포르여행,여행,해외여행,아시아,싱가포르,336,4469,4805,20221217
9121,9,삿포로여행,여행,해외여행,아시아,일본,402,4087,4489,20221217
9122,10,하코네여행,여행,해외여행,아시아,일본,95,4045,4140,20221217
