SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9573,1,일본여행,여행,해외여행,아시아,일본,1726,17003,18729,20230129
9574,2,대만여행,여행,해외여행,아시아,대만,875,10059,10934,20230129
9575,3,싱가포르여행,여행,해외여행,아시아,싱가포르,621,8545,9166,20230129
9576,4,후쿠오카여행,여행,해외여행,아시아,일본,922,6498,7420,20230129
9577,5,베트남여행,여행,해외여행,아시아,베트남,554,6709,7263,20230129
9578,6,오사카여행,여행,해외여행,아시아,일본,841,6249,7090,20230129
9579,7,도쿄여행,여행,해외여행,아시아,일본,773,5167,5940,20230129
9580,8,태국여행,여행,해외여행,아시아,태국,390,5392,5782,20230129
9581,9,발리여행,여행,해외여행,아시아,인도네시아,309,4342,4651,20230129
9582,10,말레이시아여행,여행,해외여행,아시아,말레이시아,134,4189,4323,20230129
