"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4119","1","싱가포르여행","여행","해외여행","아시아","싱가포르","588","3116","3704","20211008"
"4120","2","일본여행","여행","해외여행","아시아","일본","664","2635","3299","20211008"
"4121","3","사이판여행","여행","해외여행","오세아니아","미국","303","1545","1848","20211008"
"4122","4","괌여행","여행","해외여행","오세아니아","미국","407","1434","1841","20211008"
"4123","5","태국여행","여행","해외여행","아시아","태국","214","1033","1247","20211008"
"4124","6","하와이여행","여행","해외여행","북아메리카","미국","252","944","1196","20211008"
"4125","7","발리여행","여행","해외여행","아시아","인도네시아","153","743","896","20211008"
"4126","8","베트남여행","여행","해외여행","아시아","베트남","177","651","828","20211008"
"4127","9","미국여행","여행","해외여행","북아메리카","미국","176","645","821","20211008"
"4128","10","스페인여행","여행","해외여행","유럽","스페인","138","663","801","20211008"
