"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7413","1","일본여행","여행","해외여행","아시아","일본","3727","14709","18436","20220701"
"7414","2","베트남여행","여행","해외여행","아시아","베트남","879","4796","5675","20220701"
"7415","3","태국여행","여행","해외여행","아시아","태국","802","3869","4671","20220701"
"7416","4","싱가포르여행","여행","해외여행","아시아","싱가포르","658","3813","4471","20220701"
"7417","5","괌여행","여행","해외여행","오세아니아","미국","872","2822","3694","20220701"
"7418","6","다낭여행","여행","해외여행","아시아","베트남","619","2079","2698","20220701"
"7419","7","방콕여행","여행","해외여행","아시아","태국","475","2018","2493","20220701"
"7420","8","대만여행","여행","해외여행","아시아","대만","469","1986","2455","20220701"
"7421","9","터키여행","여행","해외여행","유럽","터키","293","1856","2149","20220701"
"7422","10","몽골여행","여행","해외여행","아시아","몽골","320","1493","1813","20220701"
