"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2999","1","일본여행","여행","해외여행","아시아","일본","356","907","1263","20210618"
"3000","2","괌여행","여행","해외여행","오세아니아","미국","253","746","999","20210618"
"3001","3","하와이여행","여행","해외여행","북아메리카","미국","170","485","655","20210618"
"3002","4","태국여행","여행","해외여행","아시아","태국","150","502","652","20210618"
"3003","5","베트남여행","여행","해외여행","아시아","베트남","125","507","632","20210618"
"3004","6","스페인여행","여행","해외여행","유럽","스페인","151","430","581","20210618"
"3005","7","터키여행","여행","해외여행","유럽","터키","75","470","545","20210618"
"3006","8","대만여행","여행","해외여행","아시아","대만","135","337","472","20210618"
"3007","9","미국여행","여행","해외여행","북아메리카","미국","96","345","441","20210618"
"3008","10","스위스여행","여행","해외여행","유럽","스위스","112","325","437","20210618"
