"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1621","1","일본여행","여행","해외여행","아시아","일본","174","885","1059","20210131"
"1622","2","베트남여행","여행","해외여행","아시아","베트남","49","708","757","20210131"
"1623","3","대만여행","여행","해외여행","아시아","대만","48","417","465","20210131"
"1624","4","하와이여행","여행","해외여행","북아메리카","미국","44","357","401","20210131"
"1625","5","두바이여행","여행","해외여행","아시아","아랍에미리트","70","292","362","20210131"
"1626","6","스위스여행","여행","해외여행","유럽","스위스","36","324","360","20210131"
"1627","7","미국여행","여행","해외여행","북아메리카","미국","23","334","357","20210131"
"1628","8","태국여행","여행","해외여행","아시아","태국","44","303","347","20210131"
"1629","9","발리여행","여행","해외여행","아시아","인도네시아","36","291","327","20210131"
"1630","10","중국여행","여행","해외여행","아시아","중국","22","249","271","20210131"
