"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3689","1","일본여행","여행","해외여행","아시아","일본","260","936","1196","20210826"
"3690","2","하와이여행","여행","해외여행","북아메리카","미국","186","639","825","20210826"
"3691","3","괌여행","여행","해외여행","오세아니아","미국","186","536","722","20210826"
"3692","4","미국여행","여행","해외여행","북아메리카","미국","111","450","561","20210826"
"3693","5","사이판여행","여행","해외여행","오세아니아","미국","123","408","531","20210826"
"3694","6","태국여행","여행","해외여행","아시아","태국","118","342","460","20210826"
"3695","7","스위스여행","여행","해외여행","유럽","스위스","101","325","426","20210826"
"3696","8","대만여행","여행","해외여행","아시아","대만","110","278","388","20210826"
"3697","9","이탈리아여행","여행","해외여행","유럽","이탈리아","68","274","342","20210826"
"3698","10","프랑스여행","여행","해외여행","유럽","프랑스","83","225","308","20210826"
