"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5539","1","일본여행","여행","해외여행","아시아","일본","762","2591","3353","20220222"
"5540","2","사이판여행","여행","해외여행","오세아니아","미국","347","1453","1800","20220222"
"5541","3","베트남여행","여행","해외여행","아시아","베트남","271","1163","1434","20220222"
"5542","4","태국여행","여행","해외여행","아시아","태국","268","959","1227","20220222"
"5543","5","싱가포르여행","여행","해외여행","아시아","싱가포르","202","841","1043","20220222"
"5544","6","하와이여행","여행","해외여행","북아메리카","미국","189","702","891","20220222"
"5545","7","터키여행","여행","해외여행","유럽","터키","170","633","803","20220222"
"5546","8","대만여행","여행","해외여행","아시아","대만","155","549","704","20220222"
"5547","9","스위스여행","여행","해외여행","유럽","스위스","131","562","693","20220222"
"5548","10","호주여행","여행","해외여행","오세아니아","호주","163","529","692","20220222"
