SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9403,1,일본여행,여행,해외여행,아시아,일본,2933,14311,17244,20230113
9404,2,후쿠오카여행,여행,해외여행,아시아,일본,1970,6983,8953,20230113
9405,3,오사카여행,여행,해외여행,아시아,일본,1574,5928,7502,20230113
9406,4,베트남여행,여행,해외여행,아시아,베트남,996,5919,6915,20230113
9407,5,대만여행,여행,해외여행,아시아,대만,1323,5096,6419,20230113
9408,6,도쿄여행,여행,해외여행,아시아,일본,1302,5100,6402,20230113
9409,7,싱가포르여행,여행,해외여행,아시아,싱가포르,904,5070,5974,20230113
9410,8,태국여행,여행,해외여행,아시아,태국,806,4612,5418,20230113
9411,9,다낭여행,여행,해외여행,아시아,베트남,763,2702,3465,20230113
9412,10,방콕여행,여행,해외여행,아시아,태국,634,2827,3461,20230113
