SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10616,1,몽골여행,여행,해외여행,아시아,몽골,707,21686,22393,20230513
10617,2,일본여행,여행,해외여행,아시아,일본,894,8528,9422,20230513
10618,3,대만여행,여행,해외여행,아시아,대만,497,5559,6056,20230513
10619,4,후쿠오카여행,여행,해외여행,아시아,일본,617,4558,5175,20230513
10620,5,싱가포르여행,여행,해외여행,아시아,싱가포르,349,4295,4644,20230513
10621,6,베트남여행,여행,해외여행,아시아,베트남,195,4440,4635,20230513
10622,7,오사카여행,여행,해외여행,아시아,일본,545,3843,4388,20230513
10623,8,태국여행,여행,해외여행,아시아,태국,277,3828,4105,20230513
10624,9,홍콩여행,여행,해외여행,아시아,중국,306,3462,3768,20230513
10625,10,도쿄여행,여행,해외여행,아시아,일본,484,3035,3519,20230513
