"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1831","1","일본여행","여행","해외여행","아시아","일본","156","892","1048","20210221"
"1832","2","베트남여행","여행","해외여행","아시아","베트남","53","516","569","20210221"
"1833","3","이탈리아여행","여행","해외여행","유럽","이탈리아","14","545","559","20210221"
"1834","4","대만여행","여행","해외여행","아시아","대만","78","366","444","20210221"
"1835","5","미국여행","여행","해외여행","북아메리카","미국","44","374","418","20210221"
"1836","6","하와이여행","여행","해외여행","북아메리카","미국","32","384","416","20210221"
"1837","7","태국여행","여행","해외여행","아시아","태국","40","345","385","20210221"
"1838","8","방콕여행","여행","해외여행","아시아","태국","20","306","326","20210221"
"1839","9","보라카이여행","여행","해외여행","아시아","필리핀","14","311","325","20210221"
"1840","10","스위스여행","여행","해외여행","유럽","스위스","29","292","321","20210221"
