"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7443","1","일본여행","여행","해외여행","아시아","일본","4747","16749","21496","20220704"
"7444","2","베트남여행","여행","해외여행","아시아","베트남","1321","5521","6842","20220704"
"7445","3","태국여행","여행","해외여행","아시아","태국","1205","5004","6209","20220704"
"7446","4","싱가포르여행","여행","해외여행","아시아","싱가포르","995","4795","5790","20220704"
"7447","5","괌여행","여행","해외여행","오세아니아","미국","1213","3573","4786","20220704"
"7448","6","터키여행","여행","해외여행","유럽","터키","484","2482","2966","20220704"
"7449","7","방콕여행","여행","해외여행","아시아","태국","663","2230","2893","20220704"
"7450","8","발리여행","여행","해외여행","아시아","인도네시아","454","2401","2855","20220704"
"7451","9","대만여행","여행","해외여행","아시아","대만","595","2152","2747","20220704"
"7452","10","다낭여행","여행","해외여행","아시아","베트남","645","2053","2698","20220704"
