"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1661","1","일본여행","여행","해외여행","아시아","일본","224","661","885","20210204"
"1662","2","팔라우여행","여행","해외여행","오세아니아","팔라우","38","493","531","20210204"
"1663","3","베트남여행","여행","해외여행","아시아","베트남","81","368","449","20210204"
"1664","4","대만여행","여행","해외여행","아시아","대만","102","259","361","20210204"
"1665","5","미국여행","여행","해외여행","북아메리카","미국","54","256","310","20210204"
"1666","6","하와이여행","여행","해외여행","북아메리카","미국","94","203","297","20210204"
"1667","7","태국여행","여행","해외여행","아시아","태국","82","210","292","20210204"
"1668","8","스위스여행","여행","해외여행","유럽","스위스","63","209","272","20210204"
"1669","9","두바이여행","여행","해외여행","아시아","아랍에미리트","67","188","255","20210204"
"1670","10","괌여행","여행","해외여행","오세아니아","미국","62","144","206","20210204"
