SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9803,1,일본여행,여행,해외여행,아시아,일본,2397,11266,13663,20230221
9804,2,대만여행,여행,해외여행,아시아,대만,1575,6479,8054,20230221
9805,3,후쿠오카여행,여행,해외여행,아시아,일본,1375,4606,5981,20230221
9806,4,싱가포르여행,여행,해외여행,아시아,싱가포르,997,4917,5914,20230221
9807,5,베트남여행,여행,해외여행,아시아,베트남,926,4678,5604,20230221
9808,6,오사카여행,여행,해외여행,아시아,일본,1175,4251,5426,20230221
9809,7,태국여행,여행,해외여행,아시아,태국,791,3916,4707,20230221
9810,8,도쿄여행,여행,해외여행,아시아,일본,1060,3360,4420,20230221
9811,9,세부여행,여행,해외여행,아시아,필리핀,710,2851,3561,20230221
9812,10,홍콩여행,여행,해외여행,아시아,중국,741,2649,3390,20230221
