SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10326,1,일본여행,여행,해외여행,아시아,일본,2162,9230,11392,20230414
10327,2,대만여행,여행,해외여행,아시아,대만,1447,5396,6843,20230414
10328,3,후쿠오카여행,여행,해외여행,아시아,일본,1270,4485,5755,20230414
10329,4,베트남여행,여행,해외여행,아시아,베트남,765,4128,4893,20230414
10330,5,오사카여행,여행,해외여행,아시아,일본,1122,3632,4754,20230414
10331,6,싱가포르여행,여행,해외여행,아시아,싱가포르,746,3761,4507,20230414
10332,7,도쿄여행,여행,해외여행,아시아,일본,999,3071,4070,20230414
10333,8,세부여행,여행,해외여행,아시아,필리핀,746,2816,3562,20230414
10334,9,태국여행,여행,해외여행,아시아,태국,532,2810,3342,20230414
10335,10,괌여행,여행,해외여행,오세아니아,미국,828,2226,3054,20230414
