"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6577","1","일본여행","여행","해외여행","아시아","일본","3024","21628","24652","20220601"
"6578","2","베트남여행","여행","해외여행","아시아","베트남","452","5293","5745","20220601"
"6579","3","괌여행","여행","해외여행","오세아니아","미국","424","3728","4152","20220601"
"6580","4","태국여행","여행","해외여행","아시아","태국","360","3339","3699","20220601"
"6581","5","싱가포르여행","여행","해외여행","아시아","싱가포르","287","3379","3666","20220601"
"6582","6","하와이여행","여행","해외여행","북아메리카","미국","203","2449","2652","20220601"
"6583","7","터키여행","여행","해외여행","유럽","터키","203","2274","2477","20220601"
"6584","8","대만여행","여행","해외여행","아시아","대만","224","2110","2334","20220601"
"6585","9","발리여행","여행","해외여행","아시아","인도네시아","194","1946","2140","20220601"
"6586","10","사이판여행","여행","해외여행","오세아니아","미국","122","1605","1727","20220601"
