"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5069","1","일본여행","여행","해외여행","아시아","일본","494","2097","2591","20220106"
"5070","2","태국여행","여행","해외여행","아시아","태국","176","660","836","20220106"
"5071","3","베트남여행","여행","해외여행","아시아","베트남","128","654","782","20220106"
"5072","4","터키여행","여행","해외여행","유럽","터키","153","593","746","20220106"
"5073","5","하와이여행","여행","해외여행","북아메리카","미국","116","600","716","20220106"
"5074","6","싱가포르여행","여행","해외여행","아시아","싱가포르","117","578","695","20220106"
"5075","7","사이판여행","여행","해외여행","오세아니아","미국","138","524","662","20220106"
"5076","8","스위스여행","여행","해외여행","유럽","스위스","99","440","539","20220106"
"5077","9","미국여행","여행","해외여행","북아메리카","미국","109","414","523","20220106"
"5078","10","스페인여행","여행","해외여행","유럽","스페인","69","434","503","20220106"
