"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2419","1","일본여행","여행","해외여행","아시아","일본","259","663","922","20210421"
"2420","2","미국여행","여행","해외여행","북아메리카","미국","106","460","566","20210421"
"2421","3","베트남여행","여행","해외여행","아시아","베트남","113","364","477","20210421"
"2422","4","하와이여행","여행","해외여행","북아메리카","미국","108","251","359","20210421"
"2423","5","태국여행","여행","해외여행","아시아","태국","104","242","346","20210421"
"2424","6","대만여행","여행","해외여행","아시아","대만","81","236","317","20210421"
"2425","7","알래스카여행","여행","해외여행","북아메리카","미국","53","191","244","20210421"
"2426","8","중국여행","여행","해외여행","아시아","중국","55","187","242","20210421"
"2427","9","터키여행","여행","해외여행","유럽","터키","56","181","237","20210421"
"2428","10","이탈리아여행","여행","해외여행","유럽","이탈리아","43","183","226","20210421"
