"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5649","1","일본여행","여행","해외여행","아시아","일본","467","3231","3698","20220305"
"5650","2","사이판여행","여행","해외여행","오세아니아","미국","113","1367","1480","20220305"
"5651","3","베트남여행","여행","해외여행","아시아","베트남","144","1119","1263","20220305"
"5652","4","하와이여행","여행","해외여행","북아메리카","미국","87","1142","1229","20220305"
"5653","5","싱가포르여행","여행","해외여행","아시아","싱가포르","121","991","1112","20220305"
"5654","6","태국여행","여행","해외여행","아시아","태국","127","751","878","20220305"
"5655","7","터키여행","여행","해외여행","유럽","터키","85","727","812","20220305"
"5656","8","괌여행","여행","해외여행","오세아니아","미국","68","625","693","20220305"
"5657","9","스위스여행","여행","해외여행","유럽","스위스","81","593","674","20220305"
"5658","10","발리여행","여행","해외여행","아시아","인도네시아","54","580","634","20220305"
