SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8913,1,일본여행,여행,해외여행,아시아,일본,1926,17543,19469,20221127
8914,2,후쿠오카여행,여행,해외여행,아시아,일본,1111,7720,8831,20221127
8915,3,오사카여행,여행,해외여행,아시아,일본,915,6494,7409,20221127
8916,4,대만여행,여행,해외여행,아시아,대만,596,6307,6903,20221127
8917,5,도쿄여행,여행,해외여행,아시아,일본,883,5274,6157,20221127
8918,6,베트남여행,여행,해외여행,아시아,베트남,299,4659,4958,20221127
8919,7,싱가포르여행,여행,해외여행,아시아,싱가포르,334,4516,4850,20221127
8920,8,태국여행,여행,해외여행,아시아,태국,344,4459,4803,20221127
8921,9,삿포로여행,여행,해외여행,아시아,일본,440,3526,3966,20221127
8922,10,모로코여행,여행,해외여행,아프리카,모로코,86,3125,3211,20221127
